timestamp,yaw,pitch,roll,ax,ay,az
0.02115917205810547,3.93,9.48,0.80,0.00,-0.00,0.01
0.056833744049072266,3.93,9.49,0.80,0.00,0.00,0.00
0.09569096565246582,3.94,9.49,0.81,-0.00,0.00,-0.00
0.14018821716308594,3.94,9.49,0.81,0.01,0.00,0.00
0.18090534210205078,3.94,9.49,0.81,0.00,0.00,0.01
0.22261571884155273,3.95,9.49,0.81,-0.00,0.00,0.00
0.2624959945678711,3.95,9.50,0.81,-0.00,0.00,0.01
0.30104637145996094,3.95,9.50,0.81,0.00,0.01,0.01
0.33749890327453613,3.95,9.51,0.82,0.00,-0.00,0.00
0.3828446865081787,3.93,9.52,0.80,0.01,-0.03,0.01
0.42017579078674316,3.55,9.54,0.60,0.03,-0.01,-0.00
0.4633464813232422,3.54,9.48,0.28,0.05,-0.13,-0.04
0.49526500701904297,4.08,9.62,0.51,-0.00,0.11,-0.07
0.5424246788024902,4.10,9.73,0.92,0.07,0.01,0.09
0.5828802585601807,3.66,9.37,0.70,0.09,0.23,0.40
0.6243088245391846,3.75,9.39,0.88,0.06,-0.12,0.05
0.6617569923400879,3.75,9.26,0.78,0.16,0.08,0.14
0.7056026458740234,3.66,9.40,0.90,0.03,0.02,0.09
0.7413332462310791,3.75,9.73,1.25,0.07,-0.17,-0.14
0.7832350730895996,3.96,9.90,1.18,0.08,-0.09,0.07
0.824397087097168,3.71,9.54,0.59,0.06,-0.14,-0.10
0.8618814945220947,3.87,9.53,0.59,0.06,-0.19,-0.11
0.9055948257446289,4.26,9.63,0.80,-0.10,0.20,0.16
0.9476091861724854,5.00,9.53,0.89,-0.15,0.13,-0.06
0.9866185188293457,5.48,9.49,1.11,-0.13,-0.26,-0.10
1.0294106006622314,5.67,9.52,1.04,0.15,-0.06,-0.10
1.069911003112793,5.50,9.42,0.85,0.07,-0.02,-0.03
1.107006549835205,5.31,9.50,0.93,0.10,0.01,-0.03
1.148031234741211,4.69,9.54,0.75,-0.16,-0.01,-0.08
1.1867947578430176,4.43,9.49,0.75,0.21,0.06,0.14
1.229745626449585,4.47,9.47,0.60,0.05,0.01,0.01
1.270340919494629,4.64,9.50,0.74,-0.03,0.22,-0.08
1.3108952045440674,4.70,9.56,0.79,-0.06,0.01,-0.03
1.3522114753723145,4.98,9.67,0.95,0.09,-0.05,-0.10
1.3901479244232178,5.06,9.45,1.00,0.05,-0.13,0.19
1.428577184677124,5.54,9.36,1.03,0.16,0.08,0.53
1.4719042778015137,5.89,9.60,1.14,0.08,0.33,-0.03
1.5120658874511719,6.21,9.54,1.30,0.12,0.13,0.00
1.5535600185394287,6.17,9.51,1.38,0.03,0.11,-0.06
1.5934488773345947,6.15,9.43,1.16,-0.12,0.25,-0.06
1.631657361984253,6.02,9.32,0.99,-0.03,0.11,0.06
1.6694588661193848,6.34,9.38,1.01,-0.05,0.09,-0.10
1.7132158279418945,6.38,9.31,0.99,-0.17,-0.00,-0.04
1.7535216808319092,6.64,9.39,1.10,0.07,-0.02,-0.13
1.7946925163269043,6.32,9.55,1.02,-0.04,0.03,0.01
1.8318469524383545,6.17,9.62,1.02,-0.09,0.00,0.08
1.8704297542572021,6.15,9.70,1.10,0.01,-0.09,-0.17
1.9148039817810059,6.02,9.75,1.08,0.03,-0.10,-0.02
1.9543592929840088,6.21,9.67,1.11,-0.09,0.04,-0.03
1.9961493015289307,6.98,9.55,1.43,0.06,-0.00,0.01
2.0378684997558594,7.60,9.48,1.59,0.07,-0.08,-0.23
2.077888011932373,8.20,9.44,1.65,0.03,-0.03,-0.09
2.1188836097717285,8.45,9.61,1.60,-0.04,-0.05,-0.15
2.1597495079040527,8.63,9.64,1.59,-0.03,0.04,-0.04
2.200749635696411,8.52,9.67,1.47,0.01,0.13,0.04
2.2371158599853516,8.34,9.58,1.35,0.03,0.02,0.12
2.278968095779419,8.17,9.63,1.25,-0.17,-0.25,-0.16
2.319880485534668,8.24,9.59,1.21,0.04,-0.22,0.15
2.3609280586242676,8.05,9.61,1.18,-0.02,0.06,0.25
2.3945822715759277,7.98,9.60,1.08,0.07,-0.14,0.04
2.4433324337005615,7.87,9.51,0.96,-0.01,-0.05,-0.03
2.4787044525146484,8.04,9.47,1.12,-0.10,-0.08,-0.07
2.5209972858428955,7.83,9.64,1.04,0.06,-0.17,-0.23
2.5614712238311768,7.54,9.59,0.90,0.11,0.01,0.05
2.60170316696167,7.34,9.67,0.91,-0.04,0.01,0.08
2.6434879302978516,7.54,9.60,1.05,0.13,0.21,-0.01
2.680018901824951,8.03,9.63,1.27,0.05,-0.01,-0.05
2.7206246852874756,8.18,9.79,1.30,-0.06,-0.20,-0.25
2.761662721633911,8.23,9.55,1.12,-0.15,-0.06,-0.33
2.8032383918762207,8.75,9.56,1.15,-0.05,0.09,-0.18
2.843454360961914,8.91,9.75,1.22,0.03,-0.04,0.08
2.8842411041259766,9.10,9.56,1.28,0.12,-0.15,-0.08
2.925666093826294,9.42,9.42,1.25,0.21,0.09,-0.15
2.966944932937622,9.08,9.52,1.19,0.14,-0.31,-0.22
3.0075528621673584,9.13,9.63,1.20,0.01,-0.11,-0.01
3.0452880859375,9.25,9.62,1.24,-0.02,-0.01,0.06
3.0860595703125,9.07,9.53,1.29,-0.28,0.05,-0.02
3.127427339553833,9.47,9.46,1.53,-0.00,-0.34,-0.24
3.167884349822998,9.77,9.55,1.61,-0.12,0.06,0.26
3.2078843116760254,10.06,9.64,1.68,-0.15,-0.11,-0.05
3.249565839767456,10.10,9.67,1.59,-0.04,-0.09,-0.04
