timestamp,yaw,pitch,roll,ax,ay,az
0.0020432472229003,-0.44,0.03,0.01,-32.0,88.0,-42.0
0.0020432472229003,-0.44,0.03,0.01,6.613865209255351,12.752467797348544,-26.15841427312601
0.0020432472229003,-0.44,0.03,0.005022351705233865,-49.939121032808586,-7.034912557073223,-10.648851505701762
0.0020432472229003,-0.44,0.03,0.0033509938360294523,-40.30864700295541,5.289710681290638,-1.4477584220848492
0.0020432472229003,-0.44,0.03,0.005014930017515596,-38.2293801130661,25.988239090595478,-11.596093427021179
0.0020432472229003,-0.44,0.03,0.0060159388075104745,-29.147259457131984,23.17938177556583,-14.488417334303843
0.0165333747863769,-0.44,0.03,0.006684925351938895,-8.972644649936615,13.41014840023786,-15.413898762351801
0.0288524627685546,-0.44,0.03144506336824662,0.007163974645630513,-12.30024341833407,9.30470192627444,-20.700822230900595
0.0454888343811035,-0.44,0.03253174220278203,0.007524216791125805,-8.32437387042151,6.979572821059181,-19.849659679295392
0.0597524642944335,-0.44,0.03337934258803742,0.006670265411290066,-14.756701709976817,17.08283256666908,-9.99276842001235
0.0754857063293457,-0.44,0.03405949331743486,0.007012334373372128,-19.199154935296576,6.3902366380441435,-7.8361477304801905
0.0944736003875732,-0.44,0.034617797766931704,0.007293123050514876,-13.917410475615192,4.7558564392442175,-11.798817514034035
0.1034214496612548,-0.44,0.034217233803331915,0.006660491994851227,-11.842730460877055,3.042164207791161,-9.300707143541668
0.1200766563415527,-0.44,0.03468370422789517,0.0069298754808880154,-8.709457498929996,1.2641193506040074,-11.615753415191204
0.1368184089660644,-0.44,0.035085083901705,0.006406670738470099,-5.786898241448263,10.68166292486117,-13.00376176043203
0.1548676490783691,-0.44,0.03543435516719538,0.006662025384083185,-6.796931360726749,14.754906033320928,-12.506049757961053
0.1762323379516601,-0.44,0.03574125532284331,0.006886402217299185,-8.894384617116673,11.948164022068408,-7.430574272750453
0.1928763389587402,-0.44,0.036013230559751176,0.007085245200098341,-7.879325168981081,8.822198622565926,-7.21148829289212
0.2055885791778564,-0.44,0.03625607209860133,0.007262788334103804,-5.511113188079202,6.518378185027231,-9.208697501725448
0.221867561340332,-0.44,0.03647435154911888,0.007422373954905644,-2.3329922020023885,7.6542007267418395,-8.263693837803396
0.2385182380676269,-0.44,0.036671725728717505,0.007566675587087779,-3.545962793956372,8.009453651957312,-7.297231226584511
0.2544572353363037,-0.44,0.036851154432910795,0.007697857157686678,-0.49754550484511384,5.90643714864435,-11.216668907798164
0.2770309448242187,-0.44,0.037015058841774785,0.007297166587105152,0.777606175045646,8.097500631795242,-17.087291908680154
0.2879335880279541,-0.44,0.037165438621619265,0.007433333925770249,-0.6721946255931472,8.797901304189654,-19.652247607375187
0.305023193359375,-0.44,0.03730395976381824,0.007070077051674157,0.14255274947342667,11.984238793298303,-18.643000480335054
0.3191261291503906,-0.44,0.036957022553243846,0.007209248039434184,-2.7142112747601743,13.314984082082631,-15.144966812140268
0.336336612701416,-0.44,0.037097779880104244,0.007338338311305379,-2.7736872935735675,14.549338123003094,-18.700007628766276
0.3527629375457763,-0.44,0.03722873979290899,0.007007202799290937,-1.5655502093492546,13.215952444398706,-19.48065327205434
0.368452787399292,-0.44,0.03735092581137597,0.006698252305055394,-2.8633273781922934,12.985978925469137,-11.34682431949936
0.3762233257293701,-0.44,0.03746522009460683,0.006409256266592847,3.9908295239933382,11.433364172243403,-13.359675185565747
0.3958830833435058,-0.44,0.037572387047643735,0.006138281866069136,5.597804148775292,12.04922118386698,-14.655105310854967
0.4106433391571045,-0.44,0.037258259708056976,0.0058836458919581825,6.361187318300206,11.79827973764874,-12.346349821242253
0.4275476932525635,-0.44,0.03696247119816478,0.005643875627305924,6.753988093544606,11.48048433818664,-12.495243328158583
0.4387979507446289,-0.44,0.03668342492338762,0.005417676850423309,8.086442549677757,11.5814630625018,-11.393271771445143
0.4637606143951416,-0.44,0.03641971197999959,0.005203907484427923,9.030017841446996,14.43893595260835,-15.599733938430974
0.4701991081237793,-0.44,0.0361700842239528,0.0050015557664598986,11.323040389221735,15.04402127605474,-15.537528968088607
0.4961392879486084,-0.4396164519257768,0.03593343183176359,0.004809722058225334,10.236715629478535,13.814979010974927,-15.70868618514525
0.5031437873840332,-0.4392523283262877,0.03570876450408591,0.004627603609352435,8.145196649900365,13.026827087659962,-18.370242276376626
0.5245778560638428,-0.4389061922688156,0.03549519564133094,0.004454481729929517,9.112442880548363,17.028768114974667,-19.628354974250026
0.5413467884063721,-0.43857675319511324,0.035291928958190485,0.004289710940052194,6.962870001891545,18.100410799990293,-21.935475272396015
0.5532712936401367,-0.43826284848867986,0.035098247110491566,0.004132709750594111,7.220425300025629,19.7071129338732,-16.92370809339061
0.5707871913909912,-0.43796342774693114,0.03491350199099277,0.003982952796845012,7.466096667253068,19.572778326875717,-16.745287742164646
0.5866608619689941,-0.4376775393076592,0.03473710641609653,0.003839964099644526,5.295353294623131,21.09592295406833,-19.15974359360206
0.6029379367828369,-0.4374043186629501,0.03456852697713876,0.003703311270538469,3.8613622768300058,19.66902906519079,-16.52062028284412
0.6226966381072998,-0.437142978460369,0.03440727787103571,0.003572600510815721,3.866255584682885,21.869040884332538,-13.925662573264132
0.6397688388824463,-0.43689279984454016,0.03425291555796614,0.003447472280951368,3.3455737339159524,21.873627650269132,-12.772460623471313
0.6526317596435547,-0.4366531249351428,0.03410503412023116,0.00332759753843417,3.576959970044404,21.18258627174317,-15.666430187266645
0.672250509262085,-0.43642335027202306,0.03396326121783325,0.003212674459302887,7.045205406178871,21.97061649870914,-13.640305717318363
0.6849236488342285,-0.4362029210863079,0.03382725455370528,0.0031024255728119214,7.421139513728659,20.358732620533537,-11.147518813090471
0.7011902332305908,-0.4359913262794154,0.03369669877571747,0.002996595250155279,7.645558411663439,22.12032588390179,-12.336410937278357
0.717463493347168,-0.43578809401072716,0.033571302754234325,0.0025557366798272616,11.388900449448258,20.31842696547117,-11.409130306332823
0.7338721752166748,-0.43559278781023386,0.03345079718358393,0.0024694990998098375,11.814433609880073,19.126686166990226,-8.021050275389413
0.7505528926849365,-0.435405003145319,0.03333493246373479,0.002386582658725347,13.49947514692643,17.91368866260815,-5.367822234084022
0.7663168907165527,-0.4352243643815243,0.03322347682506238,0.0023068214949340878,14.719346719624378,17.08105678422014,-7.9957613867972
0.7827715873718262,-0.4350505220860367,0.03311621466457799,0.0022300613161498994,16.02642226716149,17.644039706364232,-8.062453029220976
