timestamp,yaw,pitch,roll,ax,ay,az
0.0,-15.36,9.81,79.07,2334,13167,2545
0.0,-15.36,9.81,79.08,2434,13234,2513
0.0,-15.36,9.81,79.08,2308,13138,2515
0.0,-15.36,9.81,79.07,2334,13167,2545
0.007363080978393555,-15.36,9.81,79.08,2366,13302,2577
0.022957801818847656,-15.35,9.81,79.08,2301,13282,2521
0.040093421936035156,-15.36,9.82,79.07,2326,13279,2519
0.05665016174316406,-15.36,9.81,79.07,2328,13229,2525
0.072265625,-15.36,9.81,79.07,2268,13239,2513
0.08905196189880371,-15.35,9.81,79.06,2378,13170,2553
0.10567378997802734,-15.36,9.81,79.06,2268,13138,2515
0.1221156120300293,-15.36,9.81,79.06,2412,13224,2485
0.13787436485290527,-15.37,9.82,79.06,2357,13161,2420
0.1545267105102539,-15.37,9.82,79.07,2309,13238,2547
0.17117810249328613,-15.36,9.81,79.07,2307,13242,2438
0.18777918815612793,-15.36,9.81,79.07,2245,13266,2504
0.20107555389404297,-15.35,9.81,79.07,2319,13198,2480
0.21519994735717773,-15.35,9.81,79.07,2387,13190,2464
0.2306349277496338,-15.35,9.81,79.07,2349,13210,2500
0.2531769275665283,-15.35,9.81,79.07,2363,13316,2532
0.2597842216491699,-15.35,9.81,79.07,2375,13206,2546
0.2801494598388672,-15.35,9.81,79.07,2401,13196,2582
0.3025076389312744,-15.36,9.81,79.07,2370,13297,2453
0.3228275775909424,-15.36,9.81,79.08,2375,13181,2518
0.3380918502807617,-15.35,9.81,79.08,2360,13197,2668
0.354633092880249,-15.35,9.81,79.08,2422,13199,2506
0.37186622619628906,-15.35,9.81,79.08,2310,13133,2538
0.38808703422546387,-15.35,9.81,79.08,2326,13213,2578
0.4045102596282959,-15.34,9.81,79.09,2261,13231,2552
0.42097043991088867,-15.34,9.81,79.09,2377,13259,2552
0.437319278717041,-15.34,9.81,79.10,2341,13181,2631
0.4537360668182373,-15.34,9.81,79.10,2311,13233,2599
0.4706587791442871,-15.34,9.81,79.10,2370,13208,2520
0.4868307113647461,-15.35,9.81,79.10,2279,13240,2438
0.5028064250946045,-15.34,9.80,79.11,2328,13188,2498
0.5191192626953125,-15.33,9.81,79.11,2335,13241,2454
0.535489559173584,-15.33,9.81,79.11,2249,13250,2665
0.5489459037780762,-15.33,9.81,79.11,2323,13252,2465
0.5645401477813721,-15.33,9.80,79.12,2349,13191,2437
0.5766513347625732,-15.33,9.80,79.12,2309,13221,2503
0.6051182746887207,-15.32,9.80,79.12,2277,13154,2505
0.6212241649627686,-15.32,9.80,79.12,2283,13314,2505
0.6385073661804199,-15.32,9.80,79.12,2301,13256,2421
0.6540718078613281,-15.32,9.80,79.12,2309,13266,2557
0.6706068515777588,-15.32,9.80,79.12,2385,13222,2489
0.6872327327728271,-15.33,9.80,79.13,2334,13213,2596
0.7034738063812256,-15.33,9.80,79.13,2324,13247,2606
0.72023606300354,-15.33,9.80,79.13,2286,13223,2568
0.7358982563018799,-15.33,9.80,79.13,2324,13309,2438
0.75299072265625,-15.33,9.80,79.13,2234,13227,2540
0.7648072242736816,-15.32,9.80,79.13,2333,13243,2738
0.7862770557403564,-15.32,9.80,79.13,2329,13175,2532
0.8023841381072998,-15.32,9.80,79.13,2377,13199,2446
0.8186252117156982,-15.33,9.81,79.13,2386,13185,2600
0.835181713104248,-15.33,9.81,79.14,2345,13281,2511
0.851780891418457,-15.32,9.80,79.14,2273,13214,2549
0.8655185699462891,-15.33,9.81,79.14,2237,13255,2495
0.8840572834014893,-15.32,9.80,79.14,2310,13255,2390
0.9041304588317871,-15.32,9.80,79.15,2332,13202,2514
0.9208412170410156,-15.32,9.81,79.14,2335,13301,2502
0.93764328956604,-15.32,9.80,79.15,2418,13272,2512
